movieId,title,genres,year,clean_title,popularity_score,avg_rating
3503,Solaris (Solyaris) (1972),Drama|Sci-Fi,1972,Solaris (Solyaris),143,3.454545455
3504,Network (1976),Comedy|Drama,1976,Network,688,4.020348837
3505,No Way Out (1987),Thriller,1987,No Way Out,355,3.873239437
3506,North Dallas Forty (1979),Comedy|Drama,1979,North Dallas Forty,167,3.365269461
3507,"Odd Couple, The (1968)",Comedy,1968,"Odd Couple, The",389,4.033419023
3508,"Outlaw Josey Wales, The (1976)",Western,1976,"Outlaw Josey Wales, The",365,4.043835616
3509,Black and White (1999),Drama,1999,Black and White,92,2.847826087
3510,Frequency (2000),Drama|Thriller,2000,Frequency,821,3.758830694
3511,Ready to Rumble (2000),Comedy,2000,Ready to Rumble,66,2.590909091
3512,Return to Me (2000),Drama|Romance,2000,Return to Me,454,3.68061674
3513,Rules of Engagement (2000),Drama|Thriller,2000,Rules of Engagement,420,3.347619048
3514,Joe Gould's Secret (2000),Drama,2000,Joe Gould's Secret,62,3.161290323
3515,Me Myself I (2000),Comedy,2000,Me Myself I,192,3.1875
3516,"Bell, Book and Candle (1958)",Comedy|Romance,1958,"Bell, Book and Candle",227,3.766519824
3517,"Bells, The (1926)",Crime|Drama,1926,"Bells, The",2,4.5
3518,"End of Violence, The (1997)",Drama|Thriller,1997,"End of Violence, The",54,2.87037037
3519,Force 10 from Navarone (1978),Action|War,1978,Force 10 from Navarone,199,3.346733668
3520,How to Stuff a Wild Bikini (1965),Comedy,1965,How to Stuff a Wild Bikini,32,2.5625
3521,Mystery Train (1989),Comedy|Crime|Drama,1989,Mystery Train,188,3.877659574
3522,Sacco and Vanzetti (Sacco e Vanzetti) (1971),Drama,1971,Sacco and Vanzetti (Sacco e Vanzetti),3,4
3523,Taffin (1988),Action|Thriller,1988,Taffin,8,3.125
3524,Arthur (1981),Comedy|Romance,1981,Arthur,534,3.426966292
3525,Bachelor Party (1984),Comedy,1984,Bachelor Party,360,3.138888889
3526,Parenthood (1989),Comedy|Drama,1989,Parenthood,811,3.769420469
3527,Predator (1987),Action|Sci-Fi|Thriller,1987,Predator,1297,3.6538165
3528,"Prince of Tides, The (1991)",Drama|Romance,1991,"Prince of Tides, The",321,3.15576324
3529,"Postman Always Rings Twice, The (1981)",Crime|Thriller,1981,"Postman Always Rings Twice, The",155,3.470967742
3530,Smoking/No Smoking (1993),Comedy,1993,Smoking/No Smoking,1,4
3531,All the Vermeers in New York (1990),Comedy|Drama|Romance,1990,All the Vermeers in New York,27,3.037037037
3532,Freedom for Us (À nous la liberté ) (1931),Comedy,1931,Freedom for Us (À nous la liberté ),21,3.761904762
3533,"Actor's Revenge, An (Yukinojo Henge) (1963)",Drama,1963,"Actor's Revenge, An (Yukinojo Henge)",7,3.285714286
3534,28 Days (2000),Comedy,2000,28 Days,505,3.065346535
3535,American Psycho (2000),Comedy|Horror|Thriller,2000,American Psycho,630,3.219047619
3536,Keeping the Faith (2000),Comedy|Romance,2000,Keeping the Faith,489,3.748466258
3537,Where the Money Is (2000),Comedy|Drama,2000,Where the Money Is,34,3.323529412
3538,East is East (1999),Comedy,1999,East is East,176,3.664772727
3539,"Filth and the Fury, The (2000)",Documentary,2000,"Filth and the Fury, The",39,3.846153846
3540,Passion of Mind (1999),Romance|Thriller,1999,Passion of Mind,28,2.75
3541,Third World Cop (1999),Action,1999,Third World Cop,,
3542,Coming Apart (1969),Drama,1969,Coming Apart,2,3
3543,Diner (1982),Comedy|Drama,1982,Diner,839,3.922526818
3544,Shakes the Clown (1991),Comedy,1991,Shakes the Clown,97,2.917525773
3545,Cabaret (1972),Musical|War,1972,Cabaret,443,3.902934537
3546,What Ever Happened to Baby Jane? (1962),Drama|Thriller,1962,What Ever Happened to Baby Jane?,223,3.721973094
3547,Prick Up Your Ears (1987),Drama,1987,Prick Up Your Ears,77,3.792207792
3548,Auntie Mame (1958),Comedy|Drama,1958,Auntie Mame,274,3.835766423
3549,Guys and Dolls (1955),Musical,1955,Guys and Dolls,260,3.792307692
3550,"Hunger, The (1983)",Horror,1983,"Hunger, The",160,3.43125
3551,Marathon Man (1976),Thriller,1976,Marathon Man,400,3.93
3552,Caddyshack (1980),Comedy,1980,Caddyshack,967,3.846949328
3553,Gossip (2000),Drama|Thriller,2000,Gossip,82,2.768292683
3554,Love and Basketball (2000),Drama|Romance,2000,Love and Basketball,119,3.453781513
3555,U-571 (2000),Action|Thriller,2000,U-571,908,3.539647577
3556,"Virgin Suicides, The (1999)",Comedy|Drama,1999,"Virgin Suicides, The",328,3.631097561
3557,Jennifer 8 (1992),Thriller,1992,Jennifer 8,116,2.896551724
3558,"Law, The (Le Legge) (1958)",Drama,1958,"Law, The (Le Legge)",,
3559,Limelight (1952),Drama,1952,Limelight,30,3.666666667
3560,Phantom Love (Ai No Borei) (1978),Drama,1978,Phantom Love (Ai No Borei),,
3561,Stacy's Knights (1982),Drama,1982,Stacy's Knights,,
3562,Committed (2000),Comedy|Drama,2000,Committed,26,3.038461538
3563,"Crow: Salvation, The (2000)",Action|Horror,2000,"Crow: Salvation, The",13,1.923076923
3564,"Flintstones in Viva Rock Vegas, The (2000)",Children's|Comedy,2000,"Flintstones in Viva Rock Vegas, The",128,1.8046875
3565,Where the Heart Is (2000),Comedy|Drama,2000,Where the Heart Is,277,3.267148014
3566,"Big Kahuna, The (2000)",Comedy|Drama,2000,"Big Kahuna, The",304,3.371710526
3567,Bossa Nova (1999),Comedy,1999,Bossa Nova,35,3.4
3568,Smiling Fish and Goat on Fire (1999),Drama,1999,Smiling Fish and Goat on Fire,26,3.269230769
3569,"Idiots, The (Idioterne) (1998)",Comedy|Drama,1998,"Idiots, The (Idioterne)",37,3.351351351
3570,"Last September, The (1999)",Drama,1999,"Last September, The",10,3.9
3571,Time Code (2000),Drama,2000,Time Code,127,3.377952756
3572,Carnosaur (1993),Horror|Sci-Fi,1993,Carnosaur,77,1.727272727
3573,Carnosaur 2 (1995),Horror|Sci-Fi,1995,Carnosaur 2,26,1.461538462
3574,Carnosaur 3: Primal Species (1996),Horror|Sci-Fi,1996,Carnosaur 3: Primal Species,17,1.058823529
3575,Defying Gravity (1997),Drama,1997,Defying Gravity,3,3.333333333
3576,"Hidden, The (1987)",Action|Horror|Sci-Fi,1987,"Hidden, The",284,3.683098592
3577,Two Moon Juction (1988),Drama,1988,Two Moon Juction,60,2.65
3578,Gladiator (2000),Action|Drama,2000,Gladiator,1924,4.106029106
3579,I Dreamed of Africa (2000),Drama,2000,I Dreamed of Africa,68,2.485294118
3580,Up at the Villa (2000),Drama,2000,Up at the Villa,29,3.068965517
3581,Human Traffic (1999),Drama,1999,Human Traffic,14,2.785714286
3582,"Jails, Hospitals & Hip-Hop (2000)",Drama,2000,"Jails, Hospitals & Hip-Hop",,
3583,Black Tights (Les Collants Noirs) (1960),Drama,1960,Black Tights (Les Collants Noirs),,
3584,Breathless (1983),Action|Drama|Romance|Thriller,1983,Breathless,129,2.76744186
3585,"Great Locomotive Chase, The (1956)",Adventure|War,1956,"Great Locomotive Chase, The",19,3.842105263
3586,"Idolmaker, The (1980)",Drama,1980,"Idolmaker, The",28,3.392857143
3587,Inferno (1980),Horror,1980,Inferno,30,3
3588,"King of Marvin Gardens, The (1972)",Crime|Drama,1972,"King of Marvin Gardens, The",48,3.333333333
3589,"Kill, Baby... Kill! (Operazione Paura) (1966)",Horror,1966,"Kill, Baby... Kill! (Operazione Paura)",,
3590,"Lords of Flatbush, The (1974)",Comedy,1974,"Lords of Flatbush, The",85,2.858823529
3591,Mr. Mom (1983),Comedy|Drama,1983,Mr. Mom,628,3.407643312
3592,Time Masters (Les Maîtres du Temps) (1982),Animation|Sci-Fi,1982,Time Masters (Les Maîtres du Temps),8,2.5
3593,Battlefield Earth (2000),Action|Sci-Fi,2000,Battlefield Earth,342,1.611111111
3594,Center Stage (2000),Drama,2000,Center Stage,182,3.302197802
3595,Held Up (2000),Comedy,2000,Held Up,4,3
3596,Screwed (2000),Comedy,2000,Screwed,60,2.533333333
3597,Whipped (2000),Comedy,2000,Whipped,37,2.72972973
3598,Hamlet (2000),Drama,2000,Hamlet,179,3.458100559
3599,Anchors Aweigh (1945),Comedy|Musical,1945,Anchors Aweigh,103,3.631067961
3600,Blue Hawaii (1961),Comedy|Musical,1961,Blue Hawaii,121,2.826446281
3601,"Castaway Cowboy, The (1974)",Comedy|Western,1974,"Castaway Cowboy, The",2,4
3602,G. I. Blues (1960),Musical,1960,G. I. Blues,49,2.979591837
3603,"Gay Deceivers, The (1969)",Comedy,1969,"Gay Deceivers, The",3,3.333333333
3604,Gypsy (1962),Musical,1962,Gypsy,122,3.696721311
3605,King Creole (1958),Drama|Musical,1958,King Creole,51,3.098039216
3606,On the Town (1949),Musical,1949,On the Town,169,3.940828402
3607,One Little Indian (1973),Comedy|Drama|Western,1973,One Little Indian,1,5
3608,Pee-wee's Big Adventure (1985),Comedy,1985,Pee-wee's Big Adventure,861,3.405342625
3609,Regret to Inform (1998),Documentary,1998,Regret to Inform,4,4
3610,Roustabout (1964),Musical,1964,Roustabout,34,2.529411765
3611,Saludos Amigos (1943),Animation|Children's|Comedy,1943,Saludos Amigos,15,3.066666667
3612,"Slipper and the Rose, The (1976)",Adventure|Musical|Romance,1976,"Slipper and the Rose, The",30,3.633333333
3613,Things Change (1988),Comedy,1988,Things Change,94,3.755319149
3614,Honeymoon in Vegas (1992),Comedy|Romance,1992,Honeymoon in Vegas,542,3.219557196
3615,Dinosaur (2000),Animation|Children's,2000,Dinosaur,345,3.217391304
3616,Loser (2000),Comedy|Romance,2000,Loser,138,2.456521739
3617,Road Trip (2000),Comedy,2000,Road Trip,419,3.267303103
3618,Small Time Crooks (2000),Comedy,2000,Small Time Crooks,369,3.371273713
3619,"Hollywood Knights, The (1980)",Comedy,1980,"Hollywood Knights, The",92,3.260869565
3620,"Myth of Fingerprints, The (1997)",Comedy|Drama,1997,"Myth of Fingerprints, The",50,3
3621,Possession (1981),Drama|Horror,1981,Possession,3,1.666666667
3622,"Twelve Chairs, The (1970)",Comedy,1970,"Twelve Chairs, The",84,3.833333333
3623,Mission: Impossible 2 (2000),Action|Thriller,2000,Mission: Impossible 2,1313,3.195734958
3624,Shanghai Noon (2000),Action,2000,Shanghai Noon,791,3.654867257
3625,Better Living Through Circuitry (1999),Documentary,1999,Better Living Through Circuitry,16,3.8125
3626,8 1/2 Women (1999),Comedy,1999,8 1/2 Women,49,2.469387755
3627,Carnival of Souls (1962),Horror|Thriller,1962,Carnival of Souls,107,3.476635514
3628,Flying Tigers (1942),Action|Drama|War,1942,Flying Tigers,101,3.415841584
3629,"Gold Rush, The (1925)",Comedy,1925,"Gold Rush, The",275,4.189090909
3630,"House of Exorcism, The (La Casa dell'esorcismo) (1974)",Horror,1974,"House of Exorcism, The (La Casa dell'esorcismo)",,
3631,It's in the Water (1998),Comedy,1998,It's in the Water,3,2.666666667
3632,Monsieur Verdoux (1947),Comedy,1947,Monsieur Verdoux,40,3.6
3633,On Her Majesty's Secret Service (1969),Action,1969,On Her Majesty's Secret Service,353,3.461756374
3634,Seven Days in May (1964),Thriller,1964,Seven Days in May,165,4.254545455
3635,"Spy Who Loved Me, The (1977)",Action,1977,"Spy Who Loved Me, The",487,3.605749487
3636,Those Who Love Me Can Take the Train (Ceux qui m'aiment prendront le train) (1998),Drama,1998,Those Who Love Me Can Take the Train (Ceux qui m'aiment prendront le train),9,2.777777778
3637,Vagabond (Sans toit ni loi) (1985),Drama,1985,Vagabond (Sans toit ni loi),20,3.95
3638,Moonraker (1979),Action|Romance|Sci-Fi,1979,Moonraker,652,3.191717791
3639,"Man with the Golden Gun, The (1974)",Action,1974,"Man with the Golden Gun, The",461,3.629067245
3640,"King in New York, A (1957)",Comedy|Drama,1957,"King in New York, A",12,3.416666667
3641,"Woman of Paris, A (1923)",Drama,1923,"Woman of Paris, A",8,2.75
3642,In Old California (1942),Western,1942,In Old California,13,3.076923077
3643,"Fighting Seabees, The (1944)",Action|Drama|War,1944,"Fighting Seabees, The",101,3.435643564
3644,Dark Command (1940),Western,1940,Dark Command,17,3.352941176
3645,Cleo From 5 to 7 (Cléo de 5 à 7) (1962),Drama,1962,Cleo From 5 to 7 (Cléo de 5 à 7),18,3.611111111
3646,Big Momma's House (2000),Comedy,2000,Big Momma's House,180,2.444444444
3647,Running Free (2000),Drama,2000,Running Free,1,4
3648,"Abominable Snowman, The (1957)",Horror|Sci-Fi,1957,"Abominable Snowman, The",9,2.666666667
3649,American Gigolo (1980),Drama,1980,American Gigolo,295,3.169491525
3650,Anguish (Angustia) (1986),Horror,1986,Anguish (Angustia),,
3651,"Blood Spattered Bride, The (La Novia Ensangrentada) (1972)",Horror,1972,"Blood Spattered Bride, The (La Novia Ensangrentada)",2,1
3652,City of the Living Dead (Paura nella città dei morti viventi) (1980),Horror,1980,City of the Living Dead (Paura nella città dei morti viventi),5,3
3653,"Endless Summer, The (1966)",Documentary,1966,"Endless Summer, The",149,3.791946309
3654,"Guns of Navarone, The (1961)",Action|Drama|War,1961,"Guns of Navarone, The",502,3.964143426
3655,Blow-Out (La Grande Bouffe) (1973),Drama,1973,Blow-Out (La Grande Bouffe),50,3.78
3656,Lured (1947),Crime,1947,Lured,1,5
3657,Pandora and the Flying Dutchman (1951),Drama,1951,Pandora and the Flying Dutchman,6,3.666666667
3658,Quatermass and the Pit (1967),Sci-Fi,1967,Quatermass and the Pit,69,3.652173913
3659,Quatermass II (1957),Sci-Fi|Thriller,1957,Quatermass II,38,3.210526316
3660,Puppet Master (1989),Horror|Sci-Fi|Thriller,1989,Puppet Master,157,2.859872611
3661,Puppet Master II (1990),Horror|Sci-Fi|Thriller,1990,Puppet Master II,82,2.207317073
3662,Puppet Master III: Toulon's Revenge (1991),Horror|Sci-Fi|Thriller,1991,Puppet Master III: Toulon's Revenge,92,2.097826087
3663,Puppet Master 4 (1993),Horror|Sci-Fi|Thriller,1993,Puppet Master 4,58,1.862068966
3664,Puppet Master 5: The Final Chapter (1994),Horror|Sci-Fi|Thriller,1994,Puppet Master 5: The Final Chapter,54,1.685185185
3665,Curse of the Puppet Master (1998),Horror|Sci-Fi|Thriller,1998,Curse of the Puppet Master,26,1.730769231
3666,Retro Puppetmaster (1999),Horror|Sci-Fi|Thriller,1999,Retro Puppetmaster,6,1.666666667
3667,Rent-A-Cop (1988),Action|Comedy,1988,Rent-A-Cop,35,1.914285714
3668,Romeo and Juliet (1968),Drama|Romance,1968,Romeo and Juliet,356,3.915730337
3669,Stay Tuned (1992),Comedy,1992,Stay Tuned,71,2.38028169
3670,"Story of G.I. Joe, The (1945)",War,1945,"Story of G.I. Joe, The",21,3.666666667
3671,Blazing Saddles (1974),Comedy|Western,1974,Blazing Saddles,1119,4.047363718
3672,Benji (1974),Adventure|Children's,1974,Benji,156,2.967948718
3673,Benji the Hunted (1987),Adventure|Children's,1987,Benji the Hunted,31,2.322580645
3674,For the Love of Benji (1977),Adventure|Children's,1977,For the Love of Benji,47,2.595744681
3675,White Christmas (1954),Musical,1954,White Christmas,271,3.826568266
3676,Eraserhead (1977),Drama|Horror,1977,Eraserhead,199,3.467336683
3677,Baraka (1992),Documentary,1992,Baraka,45,3.888888889
3678,"Man with the Golden Arm, The (1955)",Drama,1955,"Man with the Golden Arm, The",90,3.755555556
3679,"Decline of Western Civilization, The (1981)",Documentary,1981,"Decline of Western Civilization, The",62,4.274193548
3680,"Decline of Western Civilization Part II: The Metal Years, The (1988)",Documentary,1988,"Decline of Western Civilization Part II: The Metal Years, The",47,3.936170213
3681,For a Few Dollars More (1965),Western,1965,For a Few Dollars More,325,3.916923077
3682,Magnum Force (1973),Western,1973,Magnum Force,210,3.69047619
3683,Blood Simple (1984),Drama|Film-Noir,1984,Blood Simple,628,4.218152866
3684,"Fabulous Baker Boys, The (1989)",Drama|Romance,1989,"Fabulous Baker Boys, The",358,3.374301676
3685,Prizzi's Honor (1985),Comedy|Drama|Romance,1985,Prizzi's Honor,545,3.59266055
3686,Flatliners (1990),Thriller,1990,Flatliners,413,3.254237288
3687,Light Years (1988),Sci-Fi,1988,Light Years,2,2
3688,Porky's (1981),Comedy,1981,Porky's,339,2.734513274
3689,Porky's II: The Next Day (1983),Comedy,1983,Porky's II: The Next Day,141,2.042553191
3690,Porky's Revenge (1985),Comedy,1985,Porky's Revenge,122,2.040983607
3691,Private School (1983),Comedy,1983,Private School,42,2.571428571
3692,Class of Nuke 'Em High (1986),Comedy|Horror,1986,Class of Nuke 'Em High,58,2.293103448
3693,"Toxic Avenger, The (1985)",Comedy|Horror,1985,"Toxic Avenger, The",182,2.697802198
3694,"Toxic Avenger, Part II, The (1989)",Comedy|Horror,1989,"Toxic Avenger, Part II, The",62,1.85483871
3695,"Toxic Avenger Part III: The Last Temptation of Toxie, The (1989)",Comedy|Horror,1989,"Toxic Avenger Part III: The Last Temptation of Toxie, The",53,1.811320755
3696,Night of the Creeps (1986),Comedy|Horror|Sci-Fi,1986,Night of the Creeps,65,2.553846154
3697,Predator 2 (1990),Action|Sci-Fi|Thriller,1990,Predator 2,643,2.867807154
3698,"Running Man, The (1987)",Action|Adventure|Sci-Fi,1987,"Running Man, The",730,3.198630137
3699,Starman (1984),Adventure|Drama|Romance|Sci-Fi,1984,Starman,865,3.461271676
3700,"Brother from Another Planet, The (1984)",Drama|Sci-Fi,1984,"Brother from Another Planet, The",246,3.585365854
3701,Alien Nation (1988),Crime|Drama|Sci-Fi,1988,Alien Nation,504,3.224206349
3702,Mad Max (1979),Action|Sci-Fi,1979,Mad Max,1066,3.664165103
3703,Mad Max 2 (a.k.a. The Road Warrior) (1981),Action|Sci-Fi,1981,Mad Max 2 (a.k.a. The Road Warrior),1034,3.674081238
3704,Mad Max Beyond Thunderdome (1985),Action|Sci-Fi,1985,Mad Max Beyond Thunderdome,722,3.166204986
3705,Bird on a Wire (1990),Action|Adventure|Romance|Thriller,1990,Bird on a Wire,380,2.584210526
3706,Angel Heart (1987),Film-Noir|Mystery|Thriller,1987,Angel Heart,448,3.404017857
3707,Nine 1/2 Weeks (1986),Drama,1986,Nine 1/2 Weeks,237,3.084388186
3708,Firestarter (1984),Horror|Thriller,1984,Firestarter,267,2.981273408
3709,Sleepwalkers (1992),Horror,1992,Sleepwalkers,113,2.389380531
3710,Action Jackson (1988),Action|Comedy,1988,Action Jackson,185,2.254054054
3711,Sarafina! (1992),Drama,1992,Sarafina!,33,3.212121212
3712,Soapdish (1991),Comedy,1991,Soapdish,365,3.230136986
3713,"Long Walk Home, The (1990)",Drama,1990,"Long Walk Home, The",85,3.741176471
3714,Clara's Heart (1988),Drama,1988,Clara's Heart,66,3.136363636
3715,Burglar (1987),Comedy,1987,Burglar,88,2.454545455
3716,Fatal Beauty (1987),Action|Crime,1987,Fatal Beauty,67,2.373134328
3717,Gone in 60 Seconds (2000),Action|Crime,2000,Gone in 60 Seconds,584,2.974315068
3718,American Pimp (1999),Documentary,1999,American Pimp,61,3.31147541
3719,Love's Labour's Lost (2000),Comedy|Romance,2000,Love's Labour's Lost,45,3.022222222
3720,Sunshine (1999),Drama,1999,Sunshine,87,3.666666667
3721,Trixie (1999),Comedy,1999,Trixie,24,2.583333333
3722,Live Virgin (1999),Comedy,1999,Live Virgin,1,2
3723,Hamlet (1990),Drama,1990,Hamlet,269,3.728624535
3724,Coming Home (1978),Drama|War,1978,Coming Home,195,3.717948718
3725,American Pop (1981),Animation|Musical,1981,American Pop,112,3.071428571
3726,Assault on Precinct 13 (1976),Action|Thriller,1976,Assault on Precinct 13,98,3.571428571
3727,Near Dark (1987),Comedy|Horror,1987,Near Dark,148,3.709459459
3728,One False Move (1991),Thriller,1991,One False Move,148,3.959459459
3729,Shaft (1971),Action|Crime,1971,Shaft,222,3.414414414
3730,"Conversation, The (1974)",Drama|Mystery,1974,"Conversation, The",453,4.249448124
3731,Cutter's Way (1981),Drama|Thriller,1981,Cutter's Way,43,3.395348837
3732,"Fury, The (1978)",Horror,1978,"Fury, The",71,2.985915493
3733,"Paper Chase, The (1973)",Drama,1973,"Paper Chase, The",289,3.837370242
3734,Prince of the City (1981),Drama,1981,Prince of the City,57,3.49122807
3735,Serpico (1973),Crime|Drama,1973,Serpico,495,3.981818182
3736,"Big Carnival, The (1951)",Drama,1951,"Big Carnival, The",39,3.794871795
3737,Lonely Are the Brave (1962),Drama|Western,1962,Lonely Are the Brave,50,4
3738,"Sugarland Express, The (1974)",Drama,1974,"Sugarland Express, The",77,3.454545455
3739,Trouble in Paradise (1932),Comedy|Romance,1932,Trouble in Paradise,40,3.975
3740,Big Trouble in Little China (1986),Action|Comedy,1986,Big Trouble in Little China,584,3.414383562
3741,Badlands (1973),Crime|Drama,1973,Badlands,241,4.078838174
3742,"Battleship Potemkin, The (Bronenosets Potyomkin) (1925)",Drama|War,1925,"Battleship Potemkin, The (Bronenosets Potyomkin)",234,3.97008547
3743,Boys and Girls (2000),Comedy|Romance,2000,Boys and Girls,77,2.597402597
3744,Shaft (2000),Action|Crime,2000,Shaft,421,3.242280285
3745,Titan A.E. (2000),Adventure|Animation|Sci-Fi,2000,Titan A.E.,535,3.381308411
